#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Aliarcobacter sp.","Bacteria;Other;Other","Gw_SlPrim_bin_244","SAMN18119467","PRJNA524094","GCA_017990595.1","Scaffold",2.89397,26.6,,"JAGNNP01",495,2934,"2021-04-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/990/595/GCA_017990595.1_ASM1799059v1",
"Aliarcobacter sp.","Bacteria;Other;Other","WKH.19","SAMN27176999","PRJNA730330","GCA_023268955.1","Contig",1.86541,28.6,,"JALRJW01",379,0,"2022-05-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/268/955/GCA_023268955.1_ASM2326895v1",
"Aliarcobacter sp.","Bacteria;Other;Other","Gw_Bodden_bin_71","SAMN18120259","PRJNA524094","GCA_017996075.1","Scaffold",1.1808,27.8,,"JAGOHQ01",223,1297,"2021-04-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/996/075/GCA_017996075.1_ASM1799607v1",
"Aliarcobacter sp.","Bacteria;Other;Other","Go_Eff_bin_348","SAMN18119571","PRJNA524094","GCA_017986755.1","Scaffold",0.90722,28,,"JAGNUY01",186,1022,"2021-04-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/986/755/GCA_017986755.1_ASM1798675v1",
"Aliarcobacter vitoriensis","Bacteria;Campylobacterota;Epsilonproteobacteria","CECT 9230","SAMN07767220","PRJNA412344","GCA_003316695.1","Contig",2.42679,27,,"PDKB01",66,2375,"2018-07-13T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/316/695/GCF_003316695.1_ASM331669v1"
"Aliarcobacter vitoriensis","Bacteria;Campylobacterota;Epsilonproteobacteria","LMG 30050","SAMN25938065","PRJNA808439","GCA_024583985.1","Contig",2.4177,27,,"JANJGA01",40,2369,"2022-08-07T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/583/985/GCF_024583985.1_ASM2458398v1"
"Aliarcobacter cibarius","Bacteria;Campylobacterota;Epsilonproteobacteria","DSM 17680","SAMN11638387","PRJNA542783","GCA_005818875.1","Contig",2.15734,26.8,,"VBUE01",77,2126,"2019-05-24T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/818/875/GCF_005818875.1_ASM581887v1"
"Aliarcobacter cibarius","Bacteria;Campylobacterota;Epsilonproteobacteria","D7083","SAMN05243780","PRJNA808439","GCA_024584115.1","Contig",2.14721,26.8,,"JANJGI01",70,2120,"2022-08-07T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/584/115/GCF_024584115.1_ASM2458411v1"
"Aliarcobacter cibarius","Bacteria;Campylobacterota;Epsilonproteobacteria","16CS0831-2","SAMN11638312","PRJNA542783","GCA_005818965.1","Contig",2.23368,26.9,,"VBUC01",78,2253,"2019-05-24T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/818/965/GCF_005818965.1_ASM581896v1"
"Aliarcobacter cibarius","Bacteria;Campylobacterota;Epsilonproteobacteria","16CS0831-3","SAMN11638336","PRJNA542783","GCA_005818975.1","Contig",2.23386,26.9,,"VBUD01",77,2253,"2019-05-24T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/818/975/GCF_005818975.1_ASM581897v1"
"Aliarcobacter trophiarum","Bacteria;Campylobacterota;Epsilonproteobacteria","CECT 7650","SAMN07767229","PRJNA412344","GCA_004115865.1","Scaffold",1.9039,28,,"PDJS01",37,1909,"2019-01-28T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/115/865/GCF_004115865.1_ASM411586v1"
"Aliarcobacter cibarius","Bacteria;Campylobacterota;Epsilonproteobacteria","LMG 21996","SAMN14918904","PRJNA633567","GCA_013372265.1","Complete",2.33666,27.1,"chromosome:NZ_CP054051.1/CP054051.1",,1,2248,"2020-06-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/372/265/GCA_013372265.1_ASM1337226v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/372/265/GCF_013372265.1_ASM1337226v1"
"Aliarcobacter lanthieri","Bacteria;Campylobacterota;Epsilonproteobacteria","AF1581","SAMN02951875","PRJNA235330","GCA_000585195.1","Scaffold",2.26009,26.8,,"JARV01",22,2208,"2014-03-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/585/195/GCA_000585195.1_Arcobacter_lanthierii_AF1581","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/585/195/GCF_000585195.1_Arcobacter_lanthierii_AF1581"
"Aliarcobacter faecis","Bacteria;Campylobacterota;Epsilonproteobacteria","AF1078","SAMN02951872","PRJNA235201","GCA_000585155.1","Scaffold",2.49688,27.2,,"JARS01",53,2420,"2014-03-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/585/155/GCA_000585155.1_Arcobacter_septicus_AF1078","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/585/155/GCF_000585155.1_Arcobacter_septicus_AF1078"
"Aliarcobacter faecis","Bacteria;Campylobacterota;Epsilonproteobacteria","LMG 28519","SAMN25938064","PRJNA808439","GCA_024584135.1","Contig",2.38662,27,,"JANJGH01",65,2344,"2022-08-07T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/584/135/GCF_024584135.1_ASM2458413v1"
"Aliarcobacter lanthieri","Bacteria;Campylobacterota;Epsilonproteobacteria","AF1440","SAMN02951874","PRJNA235329","GCA_000585115.1","Contig",2.28777,26.7,,"JARU01",29,2225,"2014-03-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/585/115/GCA_000585115.1_Arcobacter_lanthierii_AF1440","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/585/115/GCF_000585115.1_Arcobacter_lanthierii_AF1440"
"Aliarcobacter lanthieri","Bacteria;Campylobacterota;Epsilonproteobacteria","LMG 28516","SAMN25938063","PRJNA808439","GCA_024584095.1","Contig",2.23522,26.4,,"JANJGG01",30,2210,"2022-08-07T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/584/095/GCF_024584095.1_ASM2458409v1"
"Aliarcobacter cibarius LMG 21996","Bacteria;Campylobacterota;Epsilonproteobacteria","LMG 21996","SAMN02641481","PRJNA232856","GCA_000522465.1","Contig",2.20135,27.1,,"JABW01",44,2163,"2014-01-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/522/465/GCA_000522465.1_Arcobacter_cibarius_LMG21996","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/522/465/GCF_000522465.1_Arcobacter_cibarius_LMG21996"
"Aliarcobacter lanthieri","Bacteria;Campylobacterota;Epsilonproteobacteria","AF1430","SAMN02732399","PRJNA235327","GCA_000648635.1","Scaffold",2.23621,26.4,,"JATO01",27,2194,"2014-04-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/648/635/GCA_000648635.1_Arcobacter_lanthierii_AF1430","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/648/635/GCF_000648635.1_Arcobacter_lanthierii_AF1430"
"Aliarcobacter lanthieri","Bacteria;Campylobacterota;Epsilonproteobacteria","R-75363","SAMN15502692","PRJNA645379","GCA_016756415.1","Contig",2.17589,26.5,,"JACDJG01",27,2147,"2021-01-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/756/415/GCA_016756415.1_ASM1675641v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/756/415/GCF_016756415.1_ASM1675641v1"
"Aliarcobacter lanthieri","Bacteria;Campylobacterota;Epsilonproteobacteria","LMG 28516","SAMN10884414","PRJNA521382","GCA_013201625.1","Complete",2.27646,26.6,"chromosome:NZ_CP053839.1/CP053839.1",,1,2202,"2020-06-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/201/625/GCA_013201625.1_ASM1320162v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/201/625/GCF_013201625.1_ASM1320162v1"
"Aliarcobacter cibarius","Bacteria;Campylobacterota;Epsilonproteobacteria","H743","SAMN03737946","PRJNA284963","GCA_008808035.1","Complete",2.34349,27.1405,"chromosome:NZ_CP043857.1/CP043857.1; plasmid pACIB:NZ_CP043858.1/CP043858.1",,2,2293,"2019-10-03T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/808/035/GCF_008808035.1_ASM880803v1"
"Aliarcobacter trophiarum LMG 25534","Bacteria;Campylobacterota;Epsilonproteobacteria","LMG 25534","SAMN25938061","PRJNA808439","GCA_024584015.1","Contig",1.8738,28,,"JANJGC01",35,1901,"2022-08-07T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/584/015/GCF_024584015.1_ASM2458401v1"
"Aliarcobacter skirrowii","Bacteria;Campylobacterota;Epsilonproteobacteria","NCTC12713","SAMEA104224806","PRJEB6403","GCA_900445295.1","Contig",1.97314,27.7,,"UIGC01",4,1983,"2018-08-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/445/295/GCA_900445295.1_57800_A01","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/445/295/GCF_900445295.1_57800_A01"
"Aliarcobacter trophiarum LMG 25534","Bacteria;Campylobacterota;Epsilonproteobacteria","LMG 25534","SAMN07767218","PRJNA412344","GCA_004116585.1","Contig",2.00489,29.4,,"PDKD01",266,2069,"2019-01-29T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/116/585/GCF_004116585.1_ASM411658v1"
"Aliarcobacter thereius","Bacteria;Campylobacterota;Epsilonproteobacteria","DSM 23385","SAMN11638433","PRJNA542783","GCA_005818985.1","Contig",1.89766,26.9,,"VBUH01",22,1902,"2019-05-24T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/818/985/GCF_005818985.1_ASM581898v1"
"Aliarcobacter thereius","Bacteria;Campylobacterota;Epsilonproteobacteria","440","SAMN03609672","PRJNA283162","GCA_001695275.1","Scaffold",1.93011,26.9,,"LDIS01",8,1927,"2016-07-26T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/695/275/GCF_001695275.1_ASM169527v1"
"Aliarcobacter thereius","Bacteria;Campylobacterota;Epsilonproteobacteria","17CS1200_2","SAMN11638390","PRJNA542783","GCA_005818945.1","Contig",1.87321,26.8,,"VBUG01",19,1861,"2019-05-24T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/818/945/GCF_005818945.1_ASM581894v1"
"Aliarcobacter skirrowii","Bacteria;Campylobacterota;Epsilonproteobacteria","17-1208-2","SAMN09080686","PRJNA464281","GCA_003122145.1","Contig",1.93507,27.7,,"QEYI01",34,1953,"2018-05-13T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/122/145/GCF_003122145.1_ASM312214v1"
"Aliarcobacter thereius","Bacteria;Campylobacterota;Epsilonproteobacteria","17CS1191_2","SAMN11638388","PRJNA542783","GCA_005818915.1","Contig",1.93043,26.8,,"VBUF01",11,1924,"2019-05-24T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/818/915/GCF_005818915.1_ASM581891v1"
"Aliarcobacter skirrowii","Bacteria;Campylobacterota;Epsilonproteobacteria","F198-3G","SAMN30871970","PRJNA880786","GCA_025335865.1","Scaffold",1.82733,27.8,,"JAODBW01",15,1841,"2022-09-20T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/335/865/GCF_025335865.1_ASM2533586v1"
"Aliarcobacter thereius","Bacteria;Campylobacterota;Epsilonproteobacteria","452","SAMN03609673","PRJNA283161","GCA_001695345.1","Contig",1.97404,26.7,,"LCUK01",17,1994,"2016-07-26T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/695/345/GCF_001695345.1_ASM169534v1"
"Aliarcobacter butzleri","Bacteria;Campylobacterota;Epsilonproteobacteria","LMG 10828","SAMN25938060","PRJNA808439","GCA_024584145.1","Contig",2.29845,26.9,,"JANJGJ01",27,2257,"2022-08-07T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/584/145/GCF_024584145.1_ASM2458414v1"
"Aliarcobacter skirrowii","Bacteria;Campylobacterota;Epsilonproteobacteria","17-1201-4","SAMN09080683","PRJNA464281","GCA_003122135.1","Contig",1.93813,27.6,,"QEYH01",36,1963,"2018-05-13T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/122/135/GCF_003122135.1_ASM312213v1"
"Aliarcobacter thereius","Bacteria;Campylobacterota;Epsilonproteobacteria","DU22","SAMN03609683","PRJNA283167","GCA_001695335.1","Scaffold",2.01222,26.8,,"LCUJ01",17,2002,"2016-07-26T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/695/335/GCF_001695335.1_ASM169533v1"
"Aliarcobacter thereius","Bacteria;Campylobacterota;Epsilonproteobacteria","CHK160-9197","SAMN21194281","PRJNA543206","GCA_020741495.1","Contig",1.60424,27.2,,"DYYR01",227,1752,"2021-11-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/741/495/GCA_020741495.1_ASM2074149v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/741/495/GCF_020741495.1_ASM2074149v1"
"Aliarcobacter skirrowii","Bacteria;Campylobacterota;Epsilonproteobacteria","17-1208-1","SAMN09080685","PRJNA464281","GCA_003598625.1","Contig",1.94018,27.6,,"QWFD01",38,1968,"2018-09-26T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/598/625/GCF_003598625.1_ASM359862v1"
"Aliarcobacter butzleri","Bacteria;Campylobacterota;Epsilonproteobacteria","2016-0341","SAMN25131748","PRJNA798874","GCA_022112575.1","Contig",2.24804,26.9,,"JAKKPI01",31,2186,"2022-02-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/112/575/GCA_022112575.1_ASM2211257v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/112/575/GCF_022112575.1_ASM2211257v1"
"Aliarcobacter butzleri","Bacteria;Campylobacterota;Epsilonproteobacteria","2016-2642","SAMN25131754","PRJNA798874","GCA_022112335.1","Contig",2.29166,26.8,,"JAKKPC01",28,2240,"2022-02-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/112/335/GCA_022112335.1_ASM2211233v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/112/335/GCF_022112335.1_ASM2211233v1"
"Aliarcobacter skirrowii","Bacteria;Campylobacterota;Epsilonproteobacteria","17-1206-2","SAMN09080684","PRJNA464281","GCA_003598645.1","Contig",1.93784,27.6,,"QWFE01",32,1963,"2018-09-26T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/598/645/GCF_003598645.1_ASM359864v1"
"Aliarcobacter skirrowii","Bacteria;Campylobacterota;Epsilonproteobacteria","L402","SAMN04386097","PRJNA307998","GCA_001572935.1","Contig",1.86748,27.8,,"LRUW01",51,1902,"2016-02-25T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/572/935/GCF_001572935.1_ASM157293v1"
"Aliarcobacter butzleri","Bacteria;Campylobacterota;Epsilonproteobacteria","2016-0474","SAMN25131749","PRJNA798874","GCA_022112495.1","Contig",2.23035,26.9,,"JAKKPH01",17,2211,"2022-02-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/112/495/GCA_022112495.1_ASM2211249v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/112/495/GCF_022112495.1_ASM2211249v1"
"Aliarcobacter butzleri","Bacteria;Campylobacterota;Epsilonproteobacteria","2015-0463","SAMN25131738","PRJNA798874","GCA_022112875.1","Contig",2.29672,26.9,,"JAKKPS01",30,2309,"2022-02-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/112/875/GCA_022112875.1_ASM2211287v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/112/875/GCF_022112875.1_ASM2211287v1"
"Aliarcobacter skirrowii","Bacteria;Campylobacterota;Epsilonproteobacteria","L403","SAMN04386098","PRJNA307998","GCA_001572925.1","Contig",1.80719,27.8,,"LRUX01",36,1832,"2016-02-25T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/572/925/GCF_001572925.1_ASM157292v1"
"Aliarcobacter skirrowii","Bacteria;Campylobacterota;Epsilonproteobacteria","L405","SAMN04386099","PRJNA307998","GCA_001572955.1","Scaffold",1.72856,28,,"LRUZ01",41,1764,"2016-02-25T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/572/955/GCF_001572955.1_ASM157295v1"
"Aliarcobacter butzleri","Bacteria;Campylobacterota;Epsilonproteobacteria","55","SAMN09982548","PRJNA489574","GCA_004283125.1","Contig",2.3302,26.8,,"QXMK01",47,2331,"2019-02-20T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/283/125/GCF_004283125.1_ASM428312v1"
"Aliarcobacter butzleri","Bacteria;Campylobacterota;Epsilonproteobacteria","2015-0120","SAMN25131737","PRJNA798874","GCA_022112905.1","Contig",2.23888,26.9,,"JAKKPT01",21,2216,"2022-02-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/112/905/GCA_022112905.1_ASM2211290v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/112/905/GCF_022112905.1_ASM2211290v1"
"Aliarcobacter skirrowii","Bacteria;Campylobacterota;Epsilonproteobacteria","L404","SAMN04386096","PRJNA307998","GCA_001572945.1","Contig",1.87022,27.9,,"LRUY01",83,1906,"2016-02-25T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/572/945/GCF_001572945.1_ASM157294v1"
"Aliarcobacter skirrowii","Bacteria;Campylobacterota;Epsilonproteobacteria","F28","SAMN07767228","PRJNA412344","GCA_004116445.1","Scaffold",1.815,27.8,,"PDJT01",110,1878,"2019-01-29T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/116/445/GCF_004116445.1_ASM411644v1"
"Aliarcobacter butzleri","Bacteria;Campylobacterota;Epsilonproteobacteria","F2018040-6G","SAMN30871929","PRJNA880786","GCA_025335005.1","Scaffold",2.10672,26.9,,"JAODDL01",29,2123,"2022-09-20T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/335/005/GCF_025335005.1_ASM2533500v1"
"Aliarcobacter butzleri","Bacteria;Campylobacterota;Epsilonproteobacteria","JCM 31724","SAMD00245329","PRJDB10510","GCA_014648215.1","Contig",2.30766,26.9,,"BMQR01",25,2257,"2020-09-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/648/215/GCA_014648215.1_ASM1464821v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/648/215/GCF_014648215.1_ASM1464821v1"
"Aliarcobacter skirrowii","Bacteria;Campylobacterota;Epsilonproteobacteria","17-1201-3","SAMN09080667","PRJNA464281","GCA_003122125.1","Contig",1.91158,27.7,,"QEYG01",145,1980,"2018-05-13T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/122/125/GCF_003122125.1_ASM312212v1"
"Aliarcobacter butzleri","Bacteria;Campylobacterota;Epsilonproteobacteria","F118-1G","SAMN30871910","PRJNA880786","GCA_025334895.1","Scaffold",2.13121,26.9,,"JAODED01",25,2130,"2022-09-20T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/334/895/GCF_025334895.1_ASM2533489v1"
"Aliarcobacter butzleri","Bacteria;Campylobacterota;Epsilonproteobacteria","39_O","SAMN10081234","PRJNA491636","GCA_015595065.1","Contig",2.26698,26.9,,"QYZV01",70,2175,"2020-11-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/595/065/GCA_015595065.1_ASM1559506v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/595/065/GCF_015595065.1_ASM1559506v1"
"Aliarcobacter butzleri","Bacteria;Campylobacterota;Epsilonproteobacteria","2016-3396","SAMN25131761","PRJNA798874","GCA_022112195.1","Contig",2.23853,27,,"JAKKOV01",30,2238,"2022-02-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/112/195/GCA_022112195.1_ASM2211219v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/112/195/GCF_022112195.1_ASM2211219v1"
"Aliarcobacter butzleri","Bacteria;Campylobacterota;Epsilonproteobacteria","F2018005-1G","SAMN30871925","PRJNA880786","GCA_025335175.1","Contig",2.15316,26.9,,"JAODDP01",23,2154,"2022-09-20T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/335/175/GCF_025335175.1_ASM2533517v1"
"Aliarcobacter skirrowii","Bacteria;Campylobacterota;Epsilonproteobacteria","UBA12308","SAMN08017494","PRJNA417962","GCA_003447995.1","Scaffold",1.5681,26,,"DLXQ01",116,1884,"2018-09-04T00:00:00Z",,
"Aliarcobacter skirrowii","Bacteria;Campylobacterota;Epsilonproteobacteria","AS15tlH2ME_226","SAMN13894027","PRJNA602310","GCA_012521965.1","Contig",1.23452,28.9,,"JAAYLI01",304,1356,"2020-04-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/521/965/GCA_012521965.1_ASM1252196v1",
"Aliarcobacter butzleri","Bacteria;Campylobacterota;Epsilonproteobacteria","F061-1G","SAMN30871894","PRJNA880786","GCA_025335605.1","Contig",2.23189,26.9,,"JAODES01",27,2217,"2022-09-20T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/335/605/GCF_025335605.1_ASM2533560v1"
"Aliarcobacter butzleri","Bacteria;Campylobacterota;Epsilonproteobacteria","2016-3169","SAMN25131756","PRJNA798874","GCA_022112115.1","Contig",2.1847,26.8,,"JAKKPA01",33,2147,"2022-02-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/112/115/GCA_022112115.1_ASM2211211v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/112/115/GCF_022112115.1_ASM2211211v1"
"Aliarcobacter butzleri","Bacteria;Campylobacterota;Epsilonproteobacteria","F2018006-1G","SAMN30871926","PRJNA880786","GCA_025335485.1","Scaffold",2.08702,27,,"JAODDO01",30,2123,"2022-09-20T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/335/485/GCF_025335485.1_ASM2533548v1"
"Aliarcobacter butzleri","Bacteria;Campylobacterota;Epsilonproteobacteria","F048-1G","SAMN30871886","PRJNA880786","GCA_025335745.1","Scaffold",2.10034,27,,"JAODFA01",24,2135,"2022-09-20T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/335/745/GCF_025335745.1_ASM2533574v1"
"Aliarcobacter butzleri","Bacteria;Campylobacterota;Epsilonproteobacteria","F132-2G","SAMN30871914","PRJNA880786","GCA_025334885.1","Contig",2.06229,27,,"JAODDZ01",20,2098,"2022-09-20T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/334/885/GCF_025334885.1_ASM2533488v1"
